id,nschcode,Rid,Index1,time,quadtime,orthtime,orthquad,test,effective,ses,timenonlin1,timenonlin2,timenonlin3,timenonlin
7900,480,20,3,2,4,1,1,65.76,1,0.905,1,1,1,1
7901,480,21,1,0,0,-1,1,46.05,0,-0.507,0,0,0,0
7901,480,21,2,1,1,0,-2,47.02,0,-0.507,0.5,0.6,0.7,0.529
7901,480,21,3,2,4,1,1,52.46,0,-0.507,1,1,1,1
7902,480,22,1,0,0,-1,1,33.88,0,-0.421,0,0,0,0
7902,480,22,2,1,1,0,-2,38.41,0,-0.421,0.5,0.6,0.7,0.529
7902,480,22,3,2,4,1,1,37.68,0,-0.421,1,1,1,1
7903,480,23,1,0,0,-1,1,50.43,0,-0.086,0,0,0,0
7903,480,23,2,1,1,0,-2,58.36,0,-0.086,0.5,0.6,0.7,0.529
7903,480,23,3,2,4,1,1,57.22,0,-0.086,1,1,1,1
7904,480,24,1,0,0,-1,1,46.34,0,0.872,0,0,0,0
7904,480,24,2,1,1,0,-2,55.39,0,0.872,0.5,0.6,0.7,0.529
7904,480,24,3,2,4,1,1,59.18,0,0.872,1,1,1,1
7905,480,25,1,0,0,-1,1,54.19,0,0.113,0,0,0,0
7905,480,25,2,1,1,0,-2,69.01,0,0.113,0.5,0.6,0.7,0.529
7905,480,25,3,2,4,1,1,64.87,0,0.113,1,1,1,1
7906,480,26,1,0,0,-1,1,49.0067,1,0.271,0,0,0,0
7906,480,26,2,1,1,0,-2,54.2175,1,0.271,0.5,0.6,0.7,0.529
7906,480,26,3,2,4,1,1,63.3039605,1,0.271,1,1,1,1
7907,480,27,1,0,0,-1,1,32.44,0,0.204,0,0,0,0
7907,480,27,2,1,1,0,-2,35.59,0,0.204,0.5,0.6,0.7,0.529
7907,480,27,3,2,4,1,1,30.79,0,0.204,1,1,1,1
7908,480,28,1,0,0,-1,1,49.0067,1,0.162,0,0,0,0
7908,480,28,2,1,1,0,-2,54.2175,1,0.162,0.5,0.6,0.7,0.529
7908,480,28,3,2,4,1,1,71.23235216,1,0.162,1,1,1,1
7909,480,29,1,0,0,-1,1,99.99,0,-0.109,0,0,0,0
7909,480,29,2,1,1,0,-2,50.12,0,-0.109,0.5,0.6,0.7,0.529
7909,480,29,3,2,4,1,1,60.27,0,-0.109,1,1,1,1
7910,480,30,1,0,0,-1,1,40.85,0,-0.452,0,0,0,0
7910,480,30,2,1,1,0,-2,35.46,0,-0.452,0.5,0.6,0.7,0.529
7910,480,30,3,2,4,1,1,41.34,0,-0.452,1,1,1,1
7911,480,31,1,0,0,-1,1,47.47,0,0.16,0,0,0,0
7911,480,31,2,1,1,0,-2,46.79,0,0.16,0.5,0.6,0.7,0.529
7911,480,31,3,2,4,1,1,49.28,0,0.16,1,1,1,1
7912,480,32,1,0,0,-1,1,43.3,0,0.287,0,0,0,0
7912,480,32,2,1,1,0,-2,50.25,0,0.287,0.5,0.6,0.7,0.529
7912,480,32,3,2,4,1,1,56.34,0,0.287,1,1,1,1
7913,480,33,1,0,0,-1,1,56.34,1,-0.057,0,0,0,0
7913,480,33,2,1,1,0,-2,58.96,1,-0.057,0.5,0.6,0.7,0.529
7913,480,33,3,2,4,1,1,69.02,1,-0.057,1,1,1,1
7914,480,34,1,0,0,-1,1,43.93,0,0.479,0,0,0,0
7914,480,34,2,1,1,0,-2,47.25,0,0.479,0.5,0.6,0.7,0.529
7914,480,34,3,2,4,1,1,52.67,0,0.479,1,1,1,1
7915,481,1,1,0,0,-1,1,60.99,1,0.417,0,0,0,0
7915,481,1,2,1,1,0,-2,61.7,1,0.417,0.5,0.6,0.7,0.529
7915,481,1,3,2,4,1,1,71.63,1,0.417,1,1,1,1
7916,481,2,1,0,0,-1,1,33.08,0,-1.273,0,0,0,0
7916,481,2,2,1,1,0,-2,31.02,0,-1.273,0.5,0.6,0.7,0.529
7916,481,2,3,2,4,1,1,45.63,0,-1.273,1,1,1,1
7917,481,3,1,0,0,-1,1,44.92,0,-2.226,0,0,0,0
7917,481,3,2,1,1,0,-2,45.32,0,-2.226,0.5,0.6,0.7,0.529
7917,481,3,3,2,4,1,1,39.12,0,-2.226,1,1,1,1
7918,481,4,1,0,0,-1,1,54.56,0,-0.901,0,0,0,0
7918,481,4,2,1,1,0,-2,70.36,0,-0.901,0.5,0.6,0.7,0.529
7918,481,4,3,2,4,1,1,66.4,0,-0.901,1,1,1,1
7919,481,5,1,0,0,-1,1,52.74,0,-1.073,0,0,0,0
7919,481,5,2,1,1,0,-2,60.61,0,-1.073,0.5,0.6,0.7,0.529
7919,481,5,3,2,4,1,1,61.87,0,-1.073,1,1,1,1
7920,481,6,1,0,0,-1,1,51.81,0,0.745,0,0,0,0
7920,481,6,2,1,1,0,-2,65.83,0,0.745,0.5,0.6,0.7,0.529
7920,481,6,3,2,4,1,1,66.64,0,0.745,1,1,1,1
7921,481,7,1,0,0,-1,1,49.0071,1,-0.872,0,0,0,0
7921,481,7,2,1,1,0,-2,54.2182,1,-0.872,0.5,0.6,0.7,0.529
7921,481,7,3,2,4,1,1,59.05871218,1,-0.872,1,1,1,1
7922,481,8,1,0,0,-1,1,49.0071,1,-0.485,0,0,0,0
7922,481,8,2,1,1,0,-2,54.2182,1,-0.485,0.5,0.6,0.7,0.529
7922,481,8,3,2,4,1,1,58.44996264,1,-0.485,1,1,1,1
7923,481,9,1,0,0,-1,1,52.72,0,0.657,0,0,0,0
7923,481,9,2,1,1,0,-2,68.06,0,0.657,0.5,0.6,0.7,0.529
7923,481,9,3,2,4,1,1,59.73,0,0.657,1,1,1,1
7924,481,10,1,0,0,-1,1,55.58,0,-1.69,0,0,0,0
7924,481,10,2,1,1,0,-2,68.31,0,-1.69,0.5,0.6,0.7,0.529
7924,481,10,3,2,4,1,1,73.84,0,-1.69,1,1,1,1
7925,481,11,1,0,0,-1,1,43.9,0,-1.15,0,0,0,0
7925,481,11,2,1,1,0,-2,50.12,0,-1.15,0.5,0.6,0.7,0.529
7925,481,11,3,2,4,1,1,44.41,0,-1.15,1,1,1,1
7926,481,12,1,0,0,-1,1,54.68,0,-0.745,0,0,0,0
7926,481,12,2,1,1,0,-2,55.69,0,-0.745,0.5,0.6,0.7,0.529
7926,481,12,3,2,4,1,1,63.59,0,-0.745,1,1,1,1
7927,481,13,1,0,0,-1,1,49.0071,1,-1.76,0,0,0,0
7927,481,13,2,1,1,0,-2,54.2182,1,-1.76,0.5,0.6,0.7,0.529
7927,481,13,3,2,4,1,1,58.31941896,1,-1.76,1,1,1,1
7928,482,1,1,0,0,-1,1,49.0071,1,-1.095,0,0,0,0
7928,482,1,2,1,1,0,-2,54.2182,1,-1.095,0.5,0.6,0.7,0.529
7928,482,1,3,2,4,1,1,52.27428243,1,-1.095,1,1,1,1
7929,482,2,1,0,0,-1,1,49.0071,1,0.241,0,0,0,0
7929,482,2,2,1,1,0,-2,54.2182,1,0.241,0.5,0.6,0.7,0.529
7929,482,2,3,2,4,1,1,70.64798926,1,0.241,1,1,1,1
7930,482,3,1,0,0,-1,1,31.58,0,0.661,0,0,0,0
7930,482,3,2,1,1,0,-2,35.03,0,0.661,0.5,0.6,0.7,0.529
7930,482,3,3,2,4,1,1,36.03,0,0.661,1,1,1,1
7931,482,4,1,0,0,-1,1,39.72,0,-0.618,0,0,0,0
7931,482,4,2,1,1,0,-2,42.86,0,-0.618,0.5,0.6,0.7,0.529
7931,482,4,3,2,4,1,1,49,0,-0.618,1,1,1,1
7932,482,5,1,0,0,-1,1,43.24,0,-1.088,0,0,0,0
7932,482,5,2,1,1,0,-2,50.48,0,-1.088,0.5,0.6,0.7,0.529
7932,482,5,3,2,4,1,1,52.38,0,-1.088,1,1,1,1
7933,482,6,1,0,0,-1,1,53,1,0.181,0,0,0,0
7933,482,6,2,1,1,0,-2,58.72,1,0.181,0.5,0.6,0.7,0.529
7933,482,6,3,2,4,1,1,66.93,1,0.181,1,1,1,1
7934,482,7,1,0,0,-1,1,44.73,0,-0.103,0,0,0,0
7934,482,7,2,1,1,0,-2,39.72,0,-0.103,0.5,0.6,0.7,0.529
7934,482,7,3,2,4,1,1,43.54,0,-0.103,1,1,1,1
7935,482,8,1,0,0,-1,1,51.41,1,-0.779,0,0,0,0
7935,482,8,2,1,1,0,-2,57.73,1,-0.779,0.5,0.6,0.7,0.529
7935,482,8,3,2,4,1,1,64.71,1,-0.779,1,1,1,1
7936,482,9,1,0,0,-1,1,40.06,0,-1.166,0,0,0,0
7936,482,9,2,1,1,0,-2,45.03,0,-1.166,0.5,0.6,0.7,0.529
7936,482,9,3,2,4,1,1,52.39,0,-1.166,1,1,1,1
7937,482,10,1,0,0,-1,1,28.43,0,0.98,0,0,0,0
7937,482,10,2,1,1,0,-2,47.94,0,0.98,0.5,0.6,0.7,0.529
7937,482,10,3,2,4,1,1,44.54,0,0.98,1,1,1,1
7938,482,11,1,0,0,-1,1,38.35,0,-0.7,0,0,0,0
7938,482,11,2,1,1,0,-2,45,0,-0.7,0.5,0.6,0.7,0.529
7938,482,11,3,2,4,1,1,43.93,0,-0.7,1,1,1,1
7939,482,12,1,0,0,-1,1,35.53,0,0.096,0,0,0,0
7939,482,12,2,1,1,0,-2,46.94,0,0.096,0.5,0.6,0.7,0.529
7939,482,12,3,2,4,1,1,49.1,0,0.096,1,1,1,1
7940,482,13,1,0,0,-1,1,49.0078,1,-0.448,0,0,0,0
7940,482,13,2,1,1,0,-2,54.2195,1,-0.448,0.5,0.6,0.7,0.529
7940,482,13,3,2,4,1,1,56.87253977,1,-0.448,1,1,1,1
7941,483,1,1,0,0,-1,1,46.37,0,0.378,0,0,0,0
7941,483,1,2,1,1,0,-2,37.48,0,0.378,0.5,0.6,0.7,0.529
7941,483,1,3,2,4,1,1,33.72,0,0.378,1,1,1,1
7942,483,2,1,0,0,-1,1,37.03,1,-1.33,0,0,0,0
7942,483,2,2,1,1,0,-2,55.31,1,-1.33,0.5,0.6,0.7,0.529
7942,483,2,3,2,4,1,1,57.52,1,-1.33,1,1,1,1
7943,483,3,1,0,0,-1,1,35.04,0,-0.604,0,0,0,0
7943,483,3,2,1,1,0,-2,30.54,0,-0.604,0.5,0.6,0.7,0.529
7943,483,3,3,2,4,1,1,31.29,0,-0.604,1,1,1,1
7944,483,4,1,0,0,-1,1,40.45,0,-0.864,0,0,0,0
7944,483,4,2,1,1,0,-2,52.23,0,-0.864,0.5,0.6,0.7,0.529
7944,483,4,3,2,4,1,1,52.47,0,-0.864,1,1,1,1
7945,483,5,1,0,0,-1,1,43.15,0,-0.787,0,0,0,0
7945,483,5,2,1,1,0,-2,45.82,0,-0.787,0.5,0.6,0.7,0.529
7945,483,5,3,2,4,1,1,36.52,0,-0.787,1,1,1,1
7946,483,6,1,0,0,-1,1,49.0078,1,-1.08,0,0,0,0
7946,483,6,2,1,1,0,-2,54.2195,1,-1.08,0.5,0.6,0.7,0.529
7946,483,6,3,2,4,1,1,63.94034395,1,-1.08,1,1,1,1
7947,483,7,1,0,0,-1,1,45.34,0,-0.922,0,0,0,0
7947,483,7,2,1,1,0,-2,52.18,0,-0.922,0.5,0.6,0.7,0.529
7947,483,7,3,2,4,1,1,57.48,0,-0.922,1,1,1,1
7948,483,8,1,0,0,-1,1,53.86,1,-1.555,0,0,0,0
7948,483,8,2,1,1,0,-2,60.65,1,-1.555,0.5,0.6,0.7,0.529
7948,483,8,3,2,4,1,1,30.7,1,-1.555,1,1,1,1
7949,483,9,1,0,0,-1,1,49.0078,1,-1.243,0,0,0,0
7949,483,9,2,1,1,0,-2,54.2195,1,-1.243,0.5,0.6,0.7,0.529
7949,483,9,3,2,4,1,1,61.84681838,1,-1.243,1,1,1,1
7950,483,10,1,0,0,-1,1,60.25,1,-0.919,0,0,0,0
7950,483,10,2,1,1,0,-2,66.47,1,-0.919,0.5,0.6,0.7,0.529
7950,483,10,3,2,4,1,1,66.19,1,-0.919,1,1,1,1
7951,483,11,1,0,0,-1,1,49.0078,1,0.302,0,0,0,0
7951,483,11,2,1,1,0,-2,54.2195,1,0.302,0.5,0.6,0.7,0.529
7951,483,11,3,2,4,1,1,53.74117644,1,0.302,1,1,1,1
7952,483,12,1,0,0,-1,1,49.0078,1,-0.335,0,0,0,0
7952,483,12,2,1,1,0,-2,54.2196,1,-0.335,0.5,0.6,0.7,0.529
7952,483,12,3,2,4,1,1,68.33384047,1,-0.335,1,1,1,1
7953,483,13,1,0,0,-1,1,55.39,1,-0.325,0,0,0,0
7953,483,13,2,1,1,0,-2,50.12,1,-0.325,0.5,0.6,0.7,0.529
7953,483,13,3,2,4,1,1,53.64,1,-0.325,1,1,1,1
7954,483,14,1,0,0,-1,1,49.0078,1,0.355,0,0,0,0
7954,483,14,2,1,1,0,-2,54.2196,1,0.355,0.5,0.6,0.7,0.529
7954,483,14,3,2,4,1,1,56.50547326,1,0.355,1,1,1,1
7955,483,15,1,0,0,-1,1,38.95,0,-0.419,0,0,0,0
7955,483,15,2,1,1,0,-2,50.81,0,-0.419,0.5,0.6,0.7,0.529
7955,483,15,3,2,4,1,1,46.6,0,-0.419,1,1,1,1
7956,483,16,1,0,0,-1,1,45.73,0,-0.998,0,0,0,0
7956,483,16,2,1,1,0,-2,48.62,0,-0.998,0.5,0.6,0.7,0.529
7956,483,16,3,2,4,1,1,52.25,0,-0.998,1,1,1,1
7957,483,17,1,0,0,-1,1,49.0078,1,0.658,0,0,0,0
7957,483,17,2,1,1,0,-2,54.2196,1,0.658,0.5,0.6,0.7,0.529
7957,483,17,3,2,4,1,1,55.30547836,1,0.658,1,1,1,1
7958,483,18,1,0,0,-1,1,43.15,0,0.212,0,0,0,0
7958,483,18,2,1,1,0,-2,47.71,0,0.212,0.5,0.6,0.7,0.529
7958,483,18,3,2,4,1,1,51.54,0,0.212,1,1,1,1
7959,484,1,1,0,0,-1,1,39.42,0,-0.689,0,0,0,0
7959,484,1,2,1,1,0,-2,38.73,0,-0.689,0.5,0.6,0.7,0.529
7959,484,1,3,2,4,1,1,42.89,0,-0.689,1,1,1,1
7960,484,2,1,0,0,-1,1,59.09,1,-0.422,0,0,0,0
7960,484,2,2,1,1,0,-2,62.86,1,-0.422,0.5,0.6,0.7,0.529
7960,484,2,3,2,4,1,1,69.61,1,-0.422,1,1,1,1
7961,484,3,1,0,0,-1,1,47.53,0,-0.564,0,0,0,0
7961,484,3,2,1,1,0,-2,48.56,0,-0.564,0.5,0.6,0.7,0.529
7961,484,3,3,2,4,1,1,47.08,0,-0.564,1,1,1,1
7962,484,4,1,0,0,-1,1,36.83,0,0.096,0,0,0,0
7962,484,4,2,1,1,0,-2,44.33,0,0.096,0.5,0.6,0.7,0.529
7962,484,4,3,2,4,1,1,45.6,0,0.096,1,1,1,1
7963,484,5,1,0,0,-1,1,49.0078,1,-0.301,0,0,0,0
7963,484,5,2,1,1,0,-2,54.2196,1,-0.301,0.5,0.6,0.7,0.529
7963,484,5,3,2,4,1,1,52.33603147,1,-0.301,1,1,1,1
7964,484,6,1,0,0,-1,1,49.0078,1,-0.646,0,0,0,0
7964,484,6,2,1,1,0,-2,54.2196,1,-0.646,0.5,0.6,0.7,0.529
7964,484,6,3,2,4,1,1,64.56418261,1,-0.646,1,1,1,1
7965,484,7,1,0,0,-1,1,36.95,0,-1.298,0,0,0,0
7965,484,7,2,1,1,0,-2,48.24,0,-1.298,0.5,0.6,0.7,0.529
7965,484,7,3,2,4,1,1,49.79,0,-1.298,1,1,1,1
7966,484,8,1,0,0,-1,1,47.85,0,-0.43,0,0,0,0
7966,484,8,2,1,1,0,-2,52.11,0,-0.43,0.5,0.6,0.7,0.529
7966,484,8,3,2,4,1,1,49.23,0,-0.43,1,1,1,1
7967,484,9,1,0,0,-1,1,50.45,0,1.209,0,0,0,0
7967,484,9,2,1,1,0,-2,67.05,0,1.209,0.5,0.6,0.7,0.529
7967,484,9,3,2,4,1,1,70.36,0,1.209,1,1,1,1
7968,484,10,1,0,0,-1,1,53.06,1,0.229,0,0,0,0
7968,484,10,2,1,1,0,-2,69.33,1,0.229,0.5,0.6,0.7,0.529
7968,484,10,3,2,4,1,1,66.31,1,0.229,1,1,1,1
7969,484,11,1,0,0,-1,1,49.0078,1,-1.168,0,0,0,0
7969,484,11,2,1,1,0,-2,54.2196,1,-1.168,0.5,0.6,0.7,0.529
7969,484,11,3,2,4,1,1,65.71232701,1,-1.168,1,1,1,1
7970,484,12,1,0,0,-1,1,46.36,0,0.661,0,0,0,0
7970,484,12,2,1,1,0,-2,44.19,0,0.661,0.5,0.6,0.7,0.529
7970,484,12,3,2,4,1,1,49.27,0,0.661,1,1,1,1
7971,485,1,1,0,0,-1,1,41.22,0,0.13,0,0,0,0
7971,485,1,2,1,1,0,-2,47.5,0,0.13,0.5,0.6,0.7,0.529
7971,485,1,3,2,4,1,1,52.7,0,0.13,1,1,1,1
7972,485,2,1,0,0,-1,1,49.0079,1,0.424,0,0,0,0
7972,485,2,2,1,1,0,-2,54.2198,1,0.424,0.5,0.6,0.7,0.529
7972,485,2,3,2,4,1,1,59.6001549,1,0.424,1,1,1,1
7973,485,3,1,0,0,-1,1,49.0079,1,-0.074,0,0,0,0
7973,485,3,2,1,1,0,-2,54.2198,1,-0.074,0.5,0.6,0.7,0.529
7973,485,3,3,2,4,1,1,63.05027984,1,-0.074,1,1,1,1
7974,485,4,1,0,0,-1,1,49.0079,1,-0.818,0,0,0,0
7974,485,4,2,1,1,0,-2,54.2198,1,-0.818,0.5,0.6,0.7,0.529
7974,485,4,3,2,4,1,1,64.25579717,1,-0.818,1,1,1,1
7975,485,5,1,0,0,-1,1,55.83,0,-0.473,0,0,0,0
7975,485,5,2,1,1,0,-2,66.09,0,-0.473,0.5,0.6,0.7,0.529
7975,485,5,3,2,4,1,1,59.63,0,-0.473,1,1,1,1
7976,485,6,1,0,0,-1,1,53.6,0,-0.147,0,0,0,0
7976,485,6,2,1,1,0,-2,58.92,0,-0.147,0.5,0.6,0.7,0.529
7976,485,6,3,2,4,1,1,54.68,0,-0.147,1,1,1,1
7977,485,7,1,0,0,-1,1,50.12,0,-0.377,0,0,0,0
7977,485,7,2,1,1,0,-2,99.99,0,-0.377,0.5,0.6,0.7,0.529
7977,485,7,3,2,4,1,1,38.94,0,-0.377,1,1,1,1
7978,485,8,1,0,0,-1,1,49.0079,1,0.184,0,0,0,0
7978,485,8,2,1,1,0,-2,54.2198,1,0.184,0.5,0.6,0.7,0.529
7978,485,8,3,2,4,1,1,63.42393842,1,0.184,1,1,1,1
7979,485,9,1,0,0,-1,1,45.33,1,-0.958,0,0,0,0
7979,485,9,2,1,1,0,-2,59.56,1,-0.958,0.5,0.6,0.7,0.529
7979,485,9,3,2,4,1,1,65.34,1,-0.958,1,1,1,1
7980,485,10,1,0,0,-1,1,48.95,0,-0.448,0,0,0,0
7980,485,10,2,1,1,0,-2,57.88,0,-0.448,0.5,0.6,0.7,0.529
7980,485,10,3,2,4,1,1,48.12,0,-0.448,1,1,1,1
7981,485,11,1,0,0,-1,1,49.05,0,-0.153,0,0,0,0
7981,485,11,2,1,1,0,-2,50.94,0,-0.153,0.5,0.6,0.7,0.529
7981,485,11,3,2,4,1,1,52.34,0,-0.153,1,1,1,1
7982,485,12,1,0,0,-1,1,45.56,0,0.375,0,0,0,0
7982,485,12,2,1,1,0,-2,32.35,0,0.375,0.5,0.6,0.7,0.529
7982,485,12,3,2,4,1,1,54.86,0,0.375,1,1,1,1
7983,485,13,1,0,0,-1,1,57.16,0,0.683,0,0,0,0
7983,485,13,2,1,1,0,-2,59.94,0,0.683,0.5,0.6,0.7,0.529
7983,485,13,3,2,4,1,1,70.04,0,0.683,1,1,1,1
7984,485,14,1,0,0,-1,1,54.02,0,-0.272,0,0,0,0
7984,485,14,2,1,1,0,-2,64.47,0,-0.272,0.5,0.6,0.7,0.529
7984,485,14,3,2,4,1,1,62.77,0,-0.272,1,1,1,1
7985,485,15,1,0,0,-1,1,49.0079,1,-0.516,0,0,0,0
7985,485,15,2,1,1,0,-2,54.2198,1,-0.516,0.5,0.6,0.7,0.529
7985,485,15,3,2,4,1,1,61.43608238,1,-0.516,1,1,1,1
7986,486,1,1,0,0,-1,1,49.51,0,-0.809,0,0,0,0
7986,486,1,2,1,1,0,-2,50.74,0,-0.809,0.5,0.6,0.7,0.529
7986,486,1,3,2,4,1,1,49.73,0,-0.809,1,1,1,1
7987,486,2,1,0,0,-1,1,60.12,0,-0.943,0,0,0,0
7987,486,2,2,1,1,0,-2,74.78,0,-0.943,0.5,0.6,0.7,0.529
7987,486,2,3,2,4,1,1,71.63,0,-0.943,1,1,1,1
7988,486,3,1,0,0,-1,1,49.0079,1,0.107,0,0,0,0
7988,486,3,2,1,1,0,-2,54.2198,1,0.107,0.5,0.6,0.7,0.529
7988,486,3,3,2,4,1,1,54.17425976,1,0.107,1,1,1,1
7989,486,4,1,0,0,-1,1,52.44,0,-0.067,0,0,0,0
7989,486,4,2,1,1,0,-2,66.27,0,-0.067,0.5,0.6,0.7,0.529
7989,486,4,3,2,4,1,1,59.91,0,-0.067,1,1,1,1
7990,486,5,1,0,0,-1,1,56.52,1,-1.807,0,0,0,0
7990,486,5,2,1,1,0,-2,60.68,1,-1.807,0.5,0.6,0.7,0.529
7990,486,5,3,2,4,1,1,76.07,1,-1.807,1,1,1,1
7991,486,6,1,0,0,-1,1,50.91,0,-0.587,0,0,0,0
7991,486,6,2,1,1,0,-2,59.91,0,-0.587,0.5,0.6,0.7,0.529
7991,486,6,3,2,4,1,1,52.3,0,-0.587,1,1,1,1
7992,486,7,1,0,0,-1,1,49.0098,1,-0.012,0,0,0,0
7992,486,7,2,1,1,0,-2,54.2232,1,-0.012,0.5,0.6,0.7,0.529
7992,486,7,3,2,4,1,1,65.92205978,1,-0.012,1,1,1,1
7993,486,8,1,0,0,-1,1,38.05,0,1.383,0,0,0,0
7993,486,8,2,1,1,0,-2,52.07,0,1.383,0.5,0.6,0.7,0.529
7993,486,8,3,2,4,1,1,45.14,0,1.383,1,1,1,1
7994,486,9,1,0,0,-1,1,61.23,0,-0.743,0,0,0,0
7994,486,9,2,1,1,0,-2,68.93,0,-0.743,0.5,0.6,0.7,0.529
7994,486,9,3,2,4,1,1,72.39,0,-0.743,1,1,1,1
7995,486,10,1,0,0,-1,1,49.0098,1,0.318,0,0,0,0
7995,486,10,2,1,1,0,-2,54.2232,1,0.318,0.5,0.6,0.7,0.529
7995,486,10,3,2,4,1,1,72.13029498,1,0.318,1,1,1,1
7996,486,11,1,0,0,-1,1,63.01,1,-0.252,0,0,0,0
7996,486,11,2,1,1,0,-2,58.88,1,-0.252,0.5,0.6,0.7,0.529
7996,486,11,3,2,4,1,1,66.07,1,-0.252,1,1,1,1
7997,486,12,1,0,0,-1,1,50.18,0,-0.493,0,0,0,0
7997,486,12,2,1,1,0,-2,47.35,0,-0.493,0.5,0.6,0.7,0.529
7997,486,12,3,2,4,1,1,56.73,0,-0.493,1,1,1,1
7998,486,13,1,0,0,-1,1,51.35,0,-1.431,0,0,0,0
7998,486,13,2,1,1,0,-2,58.01,0,-1.431,0.5,0.6,0.7,0.529
7998,486,13,3,2,4,1,1,61.63,0,-1.431,1,1,1,1
7999,486,14,1,0,0,-1,1,49.0098,1,-0.32,0,0,0,0
7999,486,14,2,1,1,0,-2,54.2232,1,-0.32,0.5,0.6,0.7,0.529
7999,486,14,3,2,4,1,1,74.23762341,1,-0.32,1,1,1,1
8000,487,1,1,0,0,-1,1,46.4,0,-0.107,0,0,0,0
8000,487,1,2,1,1,0,-2,49.05,0,-0.107,0.5,0.6,0.7,0.529
8000,487,1,3,2,4,1,1,61.08,0,-0.107,1,1,1,1
8001,487,2,1,0,0,-1,1,49.0098,1,-0.436,0,0,0,0
8001,487,2,2,1,1,0,-2,54.2232,1,-0.436,0.5,0.6,0.7,0.529
8001,487,2,3,2,4,1,1,67.30081744,1,-0.436,1,1,1,1
8002,487,3,1,0,0,-1,1,99.99,0,0.947,0,0,0,0
8002,487,3,2,1,1,0,-2,99.99,0,0.947,0.5,0.6,0.7,0.529
8002,487,3,3,2,4,1,1,45.76,0,0.947,1,1,1,1
8003,487,4,1,0,0,-1,1,55.77,1,-0.994,0,0,0,0
8003,487,4,2,1,1,0,-2,67.11,1,-0.994,0.5,0.6,0.7,0.529
8003,487,4,3,2,4,1,1,64.04,1,-0.994,1,1,1,1
8004,487,5,1,0,0,-1,1,49.0098,1,-0.095,0,0,0,0
8004,487,5,2,1,1,0,-2,54.2232,1,-0.095,0.5,0.6,0.7,0.529
8004,487,5,3,2,4,1,1,69.18169638,1,-0.095,1,1,1,1
8005,487,6,1,0,0,-1,1,42.42,1,-0.441,0,0,0,0
8005,487,6,2,1,1,0,-2,58.36,1,-0.441,0.5,0.6,0.7,0.529
8005,487,6,3,2,4,1,1,65.75,1,-0.441,1,1,1,1
8006,487,7,1,0,0,-1,1,51.44,0,-0.324,0,0,0,0
8006,487,7,2,1,1,0,-2,62.96,0,-0.324,0.5,0.6,0.7,0.529
8006,487,7,3,2,4,1,1,64.98,0,-0.324,1,1,1,1
8007,487,8,1,0,0,-1,1,59.1,1,0.207,0,0,0,0
8007,487,8,2,1,1,0,-2,74.78,1,0.207,0.5,0.6,0.7,0.529
8007,487,8,3,2,4,1,1,72.25,1,0.207,1,1,1,1
8008,487,9,1,0,0,-1,1,52.3,1,0.256,0,0,0,0
8008,487,9,2,1,1,0,-2,61.81,1,0.256,0.5,0.6,0.7,0.529
8008,487,9,3,2,4,1,1,70.9,1,0.256,1,1,1,1
8009,487,10,1,0,0,-1,1,48.56,0,0.866,0,0,0,0
8009,487,10,2,1,1,0,-2,65.46,0,0.866,0.5,0.6,0.7,0.529
8009,487,10,3,2,4,1,1,62.25,0,0.866,1,1,1,1
8010,487,11,1,0,0,-1,1,49.0098,1,-0.964,0,0,0,0
8010,487,11,2,1,1,0,-2,54.2233,1,-0.964,0.5,0.6,0.7,0.529
8010,487,11,3,2,4,1,1,60.46785198,1,-0.964,1,1,1,1
8011,487,12,1,0,0,-1,1,57.29,0,0.047,0,0,0,0
8011,487,12,2,1,1,0,-2,66.99,0,0.047,0.5,0.6,0.7,0.529
8011,487,12,3,2,4,1,1,71.49,0,0.047,1,1,1,1
8012,487,13,1,0,0,-1,1,49.0098,1,0.394,0,0,0,0
8012,487,13,2,1,1,0,-2,54.2233,1,0.394,0.5,0.6,0.7,0.529
8012,487,13,3,2,4,1,1,55.22288849,1,0.394,1,1,1,1
8013,487,14,1,0,0,-1,1,55.14,0,1.104,0,0,0,0
8013,487,14,2,1,1,0,-2,59.18,0,1.104,0.5,0.6,0.7,0.529
8013,487,14,3,2,4,1,1,64.33,0,1.104,1,1,1,1
8014,487,15,1,0,0,-1,1,99.99,0,-0.925,0,0,0,0
8014,487,15,2,1,1,0,-2,54.78,0,-0.925,0.5,0.6,0.7,0.529
8014,487,15,3,2,4,1,1,50.25,0,-0.925,1,1,1,1
8015,488,1,1,0,0,-1,1,48.18,0,0.193,0,0,0,0
8015,488,1,2,1,1,0,-2,55.47,0,0.193,0.5,0.6,0.7,0.529
8015,488,1,3,2,4,1,1,33.32,0,0.193,1,1,1,1
8016,488,2,1,0,0,-1,1,54.66,1,0.072,0,0,0,0
8016,488,2,2,1,1,0,-2,62.3,1,0.072,0.5,0.6,0.7,0.529
8016,488,2,3,2,4,1,1,68.09,1,0.072,1,1,1,1
8017,488,3,1,0,0,-1,1,49.0098,1,0.752,0,0,0,0
8017,488,3,2,1,1,0,-2,54.2233,1,0.752,0.5,0.6,0.7,0.529
8017,488,3,3,2,4,1,1,48.8594121,1,0.752,1,1,1,1
8018,488,4,1,0,0,-1,1,49.0098,1,0.463,0,0,0,0
8018,488,4,2,1,1,0,-2,54.2233,1,0.463,0.5,0.6,0.7,0.529
